name,symbol,decimals,total_supply,total_supply_in_wei,contract_address,mint_time,logo,status,vesting_address,factory_contract
Angels,TI,4,10000000,100000000000,0x1D39468c7269bfa90b3D7C5a3099543696a4D7c2,2021-01-20 23:18:49 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x1d39468c7269bfa90b3d7c5a3099543696a4d7c2/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
@zfogg,ZFOGG,4,10000000,100000000000,0x86fec7097F8eDd93fa69383B0AB89C23c972dC00,2021-01-30 05:13:14 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x86fec7097f8edd93fa69383b0ab89c23c972dc00/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Hexagon,HXGN,4,10000000,100000000000,0x85a65e23105d1b3538ceB463eDFdFc3D9af179A8,2021-01-30 05:32:02 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x85a65e23105d1b3538ceb463edfdfc3d9af179a8/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Rosegold,RSGLD,4,10000000,100000000000,0xd16ae9c08f434690F39Fa4C39018fbdaddFB04bB,2021-01-21 02:16:23 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xd16ae9c08f434690f39fa4c39018fbdaddfb04bb/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Curt Coin,CURT,4,10000000,100000000000,0x0F142ED591B8196d5beddeEee401bdaA80815fba,2021-01-21 02:29:44 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x0f142ed591b8196d5beddeeee401bdaa80815fba/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
LeftHouse,LEFT,4,10000000,100000000000,0x4804FB55e75BD1c32aB06CD053C5510c1b80Fd26,2021-01-21 03:47:53 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x4804fb55e75bd1c32ab06cd053c5510c1b80fd26/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Zardoz,ZARDOZ,4,10000000,100000000000,0x685Ed8c355D0B6A66c3ee43D5b328FC5578a8BD3,2021-01-23 03:01:57 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x685ed8c355d0b6a66c3ee43d5b328fc5578a8bd3/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Tommy Wilson,TOMS,4,10000000,100000000000,0xe69E4d3811B1210fEc9a0D5C959E988b5739ED53,2021-02-02 04:33:37 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xe69e4d3811b1210fec9a0d5c959e988b5739ed53/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Iverson Exchange,IVES,4,10000000,100000000000,0x6b2B0222EB31E5a631c14f9b575FB3425120bf5C,2021-01-30 05:04:15 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x6b2b0222eb31e5a631c14f9b575fb3425120bf5c/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Rentable,RENTA,4,10000000,100000000000,0x56863c1A6259146fC17FBdD4Fc4e8DEBB3ddcE54,2021-01-23 03:17:50 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x56863c1a6259146fc17fbdd4fc4e8debb3ddce54/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Produce,PROD,4,10000000,100000000000,0xAabe8aCFE00EA464FeccF94F3c118ED8160ebB7d,2021-01-30 05:19:18 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xaabe8acfe00ea464feccf94f3c118ed8160ebb7d/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
NORMANCOMICS,NRMN,4,10000000,100000000000,0x4282456d6d24332758fca738f98c3bb0F04da215,2021-02-16 05:29:50 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x4282456d6d24332758fca738f98c3bb0f04da215/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Slaughtermelon,MELON,4,10000000,100000000000,0x2DB07f061f12f1Ef51C49B02Ad5A3EB71f60B69e,2021-02-02 04:50:51 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x2db07f061f12f1ef51c49b02ad5a3eb71f60b69e/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Decentralized Ernest Dift,ERNEST,4,10000000,100000000000,0x35206E1bCc4a4596dC9B4def1F1AeA2901144E30,2021-02-25 23:11:58 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x35206e1bcc4a4596dc9b4def1f1aea2901144e30/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
eNeFTee,ENFTE,4,10000000,100000000000,0xAd27A16D8835D880D4C8C5c17a4b6Fd8AD1811A7,2021-02-02 05:00:20 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xad27a16d8835d880d4c8c5c17a4b6fd8ad1811a7/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
SIGNAL,SIGNAL,4,10000000,100000000000,0xEA248eB6f33e0938a6E3F538dd813c948726b511,2021-02-02 05:16:06 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xea248eb6f33e0938a6e3f538dd813c948726b511/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
DRIP,DRIP,4,10000000,100000000000,0x9EF48574Ff0Defc435c40b0d42974c616F3D84d4,2021-02-03 01:54:41 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x9ef48574ff0defc435c40b0d42974c616f3d84d4/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Metanoia,MTNA,4,10000000,100000000000,0x17BE67f7cFbCe9F2b67862cD2A35081fC983C527,2021-02-25 23:16:51 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x17be67f7cfbce9f2b67862cd2a35081fc983c527/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Criptoflow,AGUA,4,10000000,100000000000,0xCC475b949A1236b6E9155F0752aEf4B3e6040D75,2021-02-25 23:22:55 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xcc475b949a1236b6e9155f0752aef4b3e6040d75/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Hearts,HRTS,4,10000000,100000000000,0xb65722e0fbD75aAF5Be39022510Ed9b018FC1FaC,2021-02-25 23:19:50 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xb65722e0fbd75aaf5be39022510ed9b018fc1fac/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
POWER,POWER,4,10000000,100000000000,0x3aFa7e817966995e7D155933ECeba9142746d750,2021-02-07 23:29:56 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x3afa7e817966995e7d155933eceba9142746d750/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
MAGE,MAGE,4,10000000,100000000000,0x171CAf89e0279aAa4CA1650eF3484C27C1f65586,2021-02-25 23:25:23 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x171caf89e0279aaa4ca1650ef3484c27c1f65586/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
PUNM,PUNM,4,10000000,100000000000,0xF20B76e580406687dC4556cBdB3f794d7efF295e,2021-02-25 23:34:26 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf20b76e580406687dc4556cbdb3f794d7eff295e/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
BRIX,BRIX,4,10000000,100000000000,0xecFB83AeFf7601f22e605C7DBe228438C04b4376,2021-02-25 23:27:15 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xecfb83aeff7601f22e605c7dbe228438c04b4376/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
MIYAVI,MIYAVI,4,10000000,100000000000,0x99058FF4841443c3A42D49C5e4B909004CcfdBcB,2021-02-26 02:35:32 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x99058ff4841443c3a42d49c5e4b909004ccfdbcb/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Call Me Karizma,RIZ,4,10000000,100000000000,0x427223Bd58A948Da335B0A95d508569824bC715B,2021-02-25 23:31:09 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x427223bd58a948da335b0a95d508569824bc715b/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Coin of Jake,JAKE,4,10000000,100000000000,0xF3b3BA0607C1e7e3Af626894367eA124cf4ad849,2021-02-16 06:08:14 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf3b3ba0607c1e7e3af626894367ea124cf4ad849/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
SANDWICH,SNDWCH,4,10000000,100000000000,0x547Dd0DC34f446d91Fb5E270cBDf4198cCa30bC6,2021-02-16 05:08:57 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x547dd0dc34f446d91fb5e270cbdf4198cca30bc6/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Null,NULL,4,10000000,100000000000,0x902E3ED20e1117526526454542Fcced2756A04b0,2021-02-25 23:37:02 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x902e3ed20e1117526526454542fcced2756a04b0/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
NIKO,NIKO,4,10000000,100000000000,0xCa9ef148528273dD1F359036a609625536539c17,2021-02-16 06:13:22 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xca9ef148528273dd1f359036a609625536539c17/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
snax,SNAX,4,10000000,100000000000,0x1D2DAC9a2582E35463C12Cd5FDf175AFc7BB4F3A,2021-02-16 06:02:40 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x1d2dac9a2582e35463c12cd5fdf175afc7bb4f3a/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Intro To Music Theory,IMT,4,10000000,100000000000,0xCfb686D306517921D7aa559b072De0f25FB80EcF,2021-02-26 00:29:13 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xcfb686d306517921d7aa559b072de0f25fb80ecf/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
LUSHKILLS,LK,4,10000000,100000000000,0xcD3Ea438244EaF9a54c2c11cEe0F6E0FFA3aA44b,2021-02-26 02:38:35 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xcd3ea438244eaf9a54c2c11cee0f6e0ffa3aa44b/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Vakseen,VKSN,4,10000000,100000000000,0x1aD31578e6E352f2A01f5ED5810d51DA9CCEF9FC,2021-02-26 02:41:01 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x1ad31578e6e352f2a01f5ed5810d51da9ccef9fc/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
GREY,GREY,4,10000000,100000000000,0xFAD44249C2cd1F661BAc5f97C2Ff9f625ce27197,2021-02-26 00:53:53 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xfad44249c2cd1f661bac5f97c2ff9f625ce27197/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
POORBUCKS,PRBS,4,10000000,100000000000,0x41903AdceB543edeB573Af9baBe1e57412546A2f,2021-02-26 04:50:44 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x41903adceb543edeb573af9babe1e57412546a2f/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Housepit,HPIT,4,10000000,100000000000,0xab3218c72f73D640bA1452a8ab867C5ABF9cB23A,2021-03-09 05:36:53 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xab3218c72f73d640ba1452a8ab867c5abf9cb23a/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
GENRE,GENRE,4,10000000,100000000000,0xA392c35EC6900346aDEc720Abe50413F48Ee5143,2021-03-05 05:01:38 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa392c35ec6900346adec720abe50413f48ee5143/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Droyd,DROYD,4,10000000,100000000000,0xa47aDfa63329d038468C4871968f6223A99990DE,2021-03-09 05:55:00 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa47adfa63329d038468c4871968f6223a99990de/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Ampled,AMPLED,4,10000000,100000000000,0x9C21a247d55A140e9b33C094467392205843e491,2021-03-09 06:02:56 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x9c21a247d55a140e9b33c094467392205843e491/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
AZEEM,AZEEM,18,10000000,10000000000000000000000000,0x375F119f258Cf858248C0f79Dba781c0A2B32829,2022-05-25 05:00:11 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x375f119f258cf858248c0f79dba781c0a2b32829/logo.png,confirmed,0x42DE5326E56e617b31c16B5CFeB024187A37C453,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
SKEM,SKEM,18,10000000,10000000000000000000000000,0xb0A8459CA9F645579f0e43f1A891E5954816227f,2022-01-09 06:05:02 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xb0a8459ca9f645579f0e43f1a891e5954816227f/logo.png,confirmed,0x4e163893741f3C04ec0Ce5eA2e88b39C99a6a839,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Achetez de l'Art,ADLA,18,10000000,10000000000000000000000000,0xAAb2B2065989a81E9a5c56B70a4B90A753b9695e,2022-01-24 05:44:35 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xaab2b2065989a81e9a5c56b70a4b90a753b9695e/logo.png,confirmed,0x6FEfB3722f5d8af14FCF8588A7dA526232Ca8eF8,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
TOBI,TOBI,18,10000000,10000000000000000000000000,0x32066bc42b8CF844baCDD3F7479a90498baa9768,2022-02-28 15:42:30 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x32066bc42b8cf844bacdd3f7479a90498baa9768/logo.png,confirmed,0x0dF0CCb49cF60F5E1AA6f9226f492d8Eff4CC64A,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Kid Sovereign,SVRN,18,10000000,10000000000000000000000000,0x72167Daf1c6A699C09741dF33935b585f1cbA8B8,2022-03-01 05:08:53 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x72167daf1c6a699c09741df33935b585f1cba8b8/logo.png,confirmed,0x39B06c247def450AcC423cB22cbDB58aa202CCF7,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
PolCoin,POL,18,10000000,10000000000000000000000000,0x2aF2b1e07fE6734302b92ba7B6989F8741f5081b,2022-05-25 04:46:24 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x2af2b1e07fe6734302b92ba7b6989f8741f5081b/logo.png,confirmed,0xa6C63978867A113d955B5996C2BeA972cf063B12,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
MAVVY,MAVVY,18,10000000,10000000000000000000000000,0x53Cf6C626bA3Ec3a0d2bC22a10BBf8CAc9def02d,2021-10-13 15:31:09 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x53cf6c626ba3ec3a0d2bc22a10bbf8cac9def02d/logo.png,confirmed,0xb8C6Fe946d56EB2C25c3abB3783df9A63E191Df8,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Velarde,VEL,18,10000000,10000000000000000000000000,0x466e45713936070bC95b3AC60246B3B0774F40C9,2021-12-27 05:27:12 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x466e45713936070bc95b3ac60246b3b0774f40c9/logo.png,confirmed,0xd6dfc7D1C209aac4def8A961f4A1CC9c43472787,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
BELY,BELY,18,10000000,10000000000000000000000000,0xFa671c8087b8D1b2a3A95851128D507C4ca7D166,2022-03-07 04:59:33 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xfa671c8087b8d1b2a3a95851128d507c4ca7d166/logo.png,confirmed,0x89423eC2C46Cf140B7C2e8Df5E5E730867629788,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Sri Kala,SRI,18,10000000,10000000000000000000000000,0x951D1C0102aF66FB4FEdaB663d1744eEe517c14E,2022-05-25 05:04:39 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x951d1c0102af66fb4fedab663d1744eee517c14e/logo.png,confirmed,0x7f57B93C66693E1b26AD30A83f829Adba100927c,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Noodles,NOOD,18,10000000,10000000000000000000000000,0x0b0d10ed33Eb870E39c21b361843D6aA55604833,2022-01-09 07:55:11 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x0b0d10ed33eb870e39c21b361843d6aa55604833/logo.png,confirmed,0x54Df2aA0616127786442eFfb24C65B08808Bdef5,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Open Doors Entertainment,ODEN,18,10000000,10000000000000000000000000,0x9f11410857C8f834dDba961EF946f55AF345e7f0,2021-11-04 00:17:44 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x9f11410857c8f834ddba961ef946f55af345e7f0/logo.png,confirmed,0x2b140E8F0c215108D0a6424518d65E826780D6Ac,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
MAGZ,MAGZ,18,10000000,10000000000000000000000000,0x5D65BD21536B7532E008CA6847842b280fD93a82,2021-11-21 03:28:48 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x5d65bd21536b7532e008ca6847842b280fd93a82/logo.png,confirmed,0x910E41eCe48C9eb14c74670A9Dd3Ce0842B3bAaa,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
VEGANADALU,DALU,18,10000000,10000000000000000000000000,0x778890AB0d360DBF80Ea55d5DD27798C8be265Cb,2022-12-12 05:51:23 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x778890ab0d360dbf80ea55d5dd27798c8be265cb/logo.png,confirmed,0x53C44f1ED6a90ba6221aB7Fa168aA4BA55527d71,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Barn,BARN,18,10000000,10000000000000000000000000,0xE97aD11aF938b3aa5c2Aa3e8958b2a11C80a5867,2021-11-29 04:11:29 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xe97ad11af938b3aa5c2aa3e8958b2a11c80a5867/logo.png,confirmed,0xD75defBeB1DdbF2CE19c45ABDF40CF4E70b209C8,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Blue Bucks,BLUBUX,18,10000000,10000000000000000000000000,0xdf40a3b60bac37c061652eb12aa8698eef62cce9,2021-10-06 21:27:32 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xdf40a3b60bac37c061652eb12aa8698eef62cce9/logo.png,proposed/rejected,0x155BA97076A654B09D1A08D2BE93427e4b2a80A7,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Performante Community Coin,PCC,18,10000000,10000000000000000000000000,0xDB7F019782D9f59947741a6DDc1Ea8501993C60A,2021-12-27 06:26:33 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xdb7f019782d9f59947741a6ddc1ea8501993c60a/logo.png,confirmed,0xC296c6d7328C18F451B718b499020AE7babB1f3D,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Tide,TIDE,18,10000000,10000000000000000000000000,0x6da447a8992eC6580f398C5BAAf5fc5d30ddD08F,2021-11-29 04:14:32 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x6da447a8992ec6580f398c5baaf5fc5d30ddd08f/logo.png,confirmed,0x92569DA7D87f44B8A60f10e028552417442a110b,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Les Collectionneurs,PINS,18,10000000,10000000000000000000000000,0xf4922496163E8176CeD096ED80c67ca8ea2168D6,2021-11-03 20:52:00 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf4922496163e8176ced096ed80c67ca8ea2168d6/logo.png,confirmed,0x55E38710cBBD5BC2B14A23e4c2911117a7D8BebA,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
DEXT,DEXT,18,10000000,10000000000000000000000000,0xd89E5371571fe9cb6F8a08ce67f79DC53aFceBD4,2021-11-21 03:25:18 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xd89e5371571fe9cb6f8a08ce67f79dc53afcebd4/logo.png,confirmed,0x52F613722De23E748A244Bf6907a4efC368Eed82,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
APRIL,APRIL,18,10000000,10000000000000000000000000,0xB4b69646aBb1b22aFA579a2E787F29501801Ac35,2021-11-21 03:21:15 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xb4b69646abb1b22afa579a2e787f29501801ac35/logo.png,confirmed,0x6F7C0Bc3171697eFA660f448868A957EA9c4bdf6,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
ARKES,ARKES,18,10000000,10000000000000000000000000,0x675272430316A2eDC8636665EE6d86c027d6F6f7,2021-11-10 03:08:08 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x675272430316a2edc8636665ee6d86c027d6f6f7/logo.png,confirmed,0x34e74d124B1DDff7b4Eded289D2194D9F0355818,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Vault Empowers,VAULT,18,10000000,10000000000000000000000000,0xf5ebA05843F9b416524f24b6758d066d0C8eeaeE,2021-11-10 17:21:25 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf5eba05843f9b416524f24b6758d066d0c8eeaee/logo.png,confirmed,0x45dD1E99C48d9C302AFB7fCCBAc4f6732CB894F1,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
OBEY,OBEY,18,10000000,10000000000000000000000000,0xa7C098E26cbd9aAA515dF140d7020fB46a98be37,2021-11-10 17:24:51 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa7c098e26cbd9aaa515df140d7020fb46a98be37/logo.png,confirmed,0x75261eE9D2d7817A135d54376f0761Ce0Be81c36,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Clmbxr,CLMBXR,18,10000000,10000000000000000000000000,0xDB3773Eb8557B7cCcE51E0198fcB8F4Fa8B2E1ba,2021-11-21 03:08:30 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xdb3773eb8557b7ccce51e0198fcb8f4fa8b2e1ba/logo.png,confirmed,0x9c31956b5525c9345588B5492CC73c2FDE380D9A,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Passion To The People,PTTP,18,10000000,10000000000000000000000000,0x72D597A935c87118836c5855200fAd48604f605a,2021-12-06 05:56:26 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x72d597a935c87118836c5855200fad48604f605a/logo.png,proposed/rejected,0x9AF08b622067500acd138D4686F76bcE3E62F2c5,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
MIMESIS,MIMSIS,18,10000000,10000000000000000000000000,0x502E7E56c78438C67596F55b0302b00FF1a2ca35,2021-11-15 06:34:53 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x502e7e56c78438c67596f55b0302b00ff1a2ca35/logo.png,confirmed,0x000000000000000000000000000000000000000C,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Startups Stories,SST,18,10000000,10000000000000000000000000,0xc5059db6F34440794689fC5DDD9614935a3820d3,2021-11-21 03:32:56 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xc5059db6f34440794689fc5ddd9614935a3820d3/logo.png,confirmed,0xCA08AEA5C21704c3135EF2787E8806b9BD687C19,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
RicTok,RICTOK,18,10000000,10000000000000000000000000,0xBca0C47176133305EE7BEBc582ccEC748EC6492e,2021-11-21 03:35:17 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xbca0c47176133305ee7bebc582ccec748ec6492e/logo.png,confirmed,0x000000000000000000000000000000000000000C,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
OD Club,ODC,18,10000000,10000000000000000000000000,0x0B86Ebbd1DE0cC6013d38d534119db0ba9eb968A,2021-12-06 06:00:12 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x0b86ebbd1de0cc6013d38d534119db0ba9eb968a/logo.png,confirmed,0x5F1E473A140f31Fa23a18588F9c7b3918daF9590,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
AndjelaNadja,AIN,18,10000000,10000000000000000000000000,0x8BDfaE0F83a03F5fa98B0bDf339F56df3C9F8BD5,2021-12-09 05:10:44 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x8bdfae0f83a03f5fa98b0bdf339f56df3c9f8bd5/logo.png,confirmed,0xfB4409edE9451F61F285293cA926aFe6627090ad,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
TAPTAP,TAPTAP,18,10000000,10000000000000000000000000,0x5068152443622FA04DeaE64fCF6ca6e1896928Ff,2021-12-27 06:22:07 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x5068152443622fa04deae64fcf6ca6e1896928ff/logo.png,confirmed,0x5a1E2CbD038cF4cFc7165D3B7d59B9d4AaE541E9,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
